순번,의료기관명,시도명,시군구명,주소,형태
15098,의료복지사협)디딤돌유성의원,대전광역시,유성구,대전광역시 유성구 계룡로 84 레자미3차 205 206호 (봉명동) ,의원
15099,속편한내과의원,서울특별시,동대문구,서울특별시 동대문구 고산자로 399 1  4  5층 (용두동) ,의원
15100,무궁화한의원,서울특별시,은평구,서울특별시 은평구 통일로 750 2층 (불광동) ,의원
15101,방이내과의원,서울특별시,송파구,서울특별시 송파구 가락로 277 (방이동) ,의원
15102,연세웰드림내과의원,경기도,성남시 수정구,경기도 성남시 수정구 위례서일로 46 위례엘포트한라비발디 208동 210층 (창곡동) ,의원
15103,서울으뜸내과의원,부산광역시,부산진구,부산광역시 부산진구 동평로 106 앨리움 메디컬센터 5층 501호 (당감동) ,의원
15104,강동세브란스내과의원,서울특별시,강동구,서울특별시 강동구 성내로 19 (주)서경산업개발 2층 201 202호 (성내동) ,의원
15105,판교성모숲정신건강의학과의원,경기도,성남시 분당구,경기도 성남시 분당구 분당내곡로 151 삼도타워 402  403호 (삼평동) ,의원
15106,서울바른가정의학과의원,서울특별시,성북구,서울특별시 성북구 정릉로10길 42-2 3층 (정릉동) ,의원
15107,김외과의원,경기도,가평군,경기도 가평군 조종면 현창로 39 (김의과의원) ,의원
15108,광주병원,광주광역시,북구,광주광역시 북구 면앙로139번길 51 (두암동) ,병원
15109,김모세내과의원,경상남도,김해시,경상남도 김해시 장유로 270 국민은행 3층 306호 (부곡동) ,의원
15110,킹플란트치과의원,대구광역시,달서구,대구광역시 달서구 달구벌대로 1663 1-2층  킹플란트치과의원 (감삼동) ,의원
15111,고등탑내과의원,경기도,성남시 수정구,경기도 성남시 수정구 고등로 3 현대지식산업센터 성남고등 C동 105호 (고등동) ,의원
15112,늘조은이비인후과의원,서울특별시,동대문구,서울특별시 동대문구 전농로 38 6층 (답십리동) ,의원
15113,미리봄내과의원,인천광역시,미추홀구,인천광역시 미추홀구 주안로 107 601호  602호  605호  606호 (주안동) ,의원
15114,수누리내과의원,서울특별시,동작구,서울특별시 동작구 사당로 240 사당동 새마을금고 회관 5층 (사당동) ,의원
15115,골드맥치과의원,서울특별시,구로구,서울특별시 구로구 경인로47길 95-1 정형빌딩 3층 (고척동) ,의원
15116,더나은정신건강의학과의원,전북특별자치도,군산시,전북특별자치도 군산시 월명로 184 현진빌딩 3층 302호 (수송동) ,의원
15117,연세안녕치과의원,서울특별시,은평구,서울특별시 은평구 통일로 636 은평 미드스퀘어 210-212호 (녹번동) ,의원
15118,힐탑바른내과의원,부산광역시,남구,부산광역시 남구 분포로 115 힐탑탑플레이스 B동 8층 801호 (용호동) ,의원
15119,신민호내과의원,광주광역시,북구,광주광역시 북구 하서로 428 601 602 603호 (용두동) ,의원
15120,원이비인후과의원,대구광역시,서구,대구광역시 서구 국채보상로 151 5층 501호 (평리동) ,의원
15121,송파삼성정신건강의학과의원,서울특별시,송파구,서울특별시 송파구 올림픽로 145 리센츠 5층 5b19호 (잠실동) ,의원
15122,마석심내과의원,경기도,남양주시,경기도 남양주시 화도읍 비룡로 58 정길프라자 501 502호 ,의원
15123,장이편한내과의원,인천광역시,부평구,인천광역시 부평구 산청로 97 상가4동 2층 410-419호 (청천동  e편한세상부평그랑힐스) ,의원
15124,돈암성모내과의원,서울특별시,성북구,서울특별시 성북구 동소문로 98 메디컬센터빌 3층 (동소문동5가) ,의원
15125,삼성햇살내과의원,서울특별시,영등포구,서울특별시 영등포구 신풍로 23 2층 (신길동) ,의원
15126,세란내과의원,서울특별시,강서구,서울특별시 강서구 화곡로 346 3층 (화곡동) ,의원
15127,빛가람종합병원,전라남도,나주시,전라남도 나주시 정보화길 49-0 (빛가람동) ,병원
15128,보아스이비인후과의원,서울특별시,서대문구,서울특별시 서대문구 증가로 150 상가동 지3층 B301 B316  B317호 (남가좌동  DMC센트럴아이파크) ,의원
15129,더봄연합내과의원,대구광역시,수성구,대구광역시 수성구 지범로 200 5층 501호 (범물동) ,의원
15130,제일연합의원,대전광역시,대덕구,대전광역시 대덕구 한밭대로 1021 1층 (오정동) ,의원
15131,배편한배내과의원,충청남도,천안시 동남구,충청남도 천안시 동남구 신촌4로 34 금강빌딩 3층 (신방동) ,의원
15132,더케이365치과병원,인천광역시,계양구,인천광역시 계양구 장제로 794 동양빌딩 1-4층 (계산동) ,병원
15133,연세더나은의원,경기도,고양시 일산동구,경기도 고양시 일산동구 일산로 219 502호 (마두동) ,의원
15134,365삼성의원,서울특별시,강남구,서울특별시 강남구 도곡로 331 7층 (역삼동) ,의원
15135,유원피닉스의원,대구광역시,동구,대구광역시 동구 국채보상로 791 성암빌딩 2층 201호 (신천동) ,의원
15136,창평우리병원,전라남도,담양군,전라남도 담양군 대덕면 차동길 2-62 ,병원
15137,하나로내과의원,경기도,수원시 장안구,경기도 수원시 장안구 정자천로 163 (정자동  하나로빌딩) ,의원
15138,정이든의원,광주광역시,북구,광주광역시 북구 설죽로 500 2 6층 (일곡동) ,의원
15139,수원아이편한병원,경기도,수원시 팔달구,경기도 수원시 팔달구 권광로 138 수원시청역 선경센트럴파크 4층 (인계동) ,병원
15140,서울당신의내과의원,서울특별시,성동구,서울특별시 성동구 아차산로7길 15-1 제이제이빌딩 1-2층 (성수동2가) ,의원
15141,광명365위드유의원,경기도,광명시,경기도 광명시 광명로 850 4층 (광명동) ,의원
15142,시티내과외과의원,대전광역시,서구,대전광역시 서구 둔산로 76 4 7층 (둔산동) ,의원
15143,연세온탑치과의원,경기도,성남시 수정구,경기도 성남시 수정구 산성대로 265 2층 (신흥동) ,의원
15144,서울우림365의원,서울특별시,중랑구,서울특별시 중랑구 망우로 412 기성빌딩 1층 (망우동) ,의원
15145,세종이엠365의원,세종특별자치시,세종특별자치시,세종특별자치시 국세청로 32 마크원애비뉴 D-406 407 410 411 412 413A 413B 414A 414B 415  C-401 (나성동) ,의원
15146,올유메디컬의원,서울특별시,광진구,서울특별시 광진구 능동로 295 2층 (군자동) ,의원
15147,의료법인 센텀의료재단 센텀종합병원,부산광역시,수영구,부산광역시 수영구 수영로679번길 8 (광안동) ,병원
15148,우리모두의원,경기도,의정부시,경기도 의정부시 평화로 382 4층 (호원동) ,의원
15149,거제탑내과의원,경상남도,거제시,경상남도 거제시 거제중앙로 1925 204호 (고현동) ,의원
15150,서울바른마취통증의학과의원,서울특별시,구로구,서울특별시 구로구 경인로 319 대림프라자 2 3층 301 302 305 306 307호 (개봉동) ,의원
15151,더편한플란트치과의원,서울특별시,도봉구,서울특별시 도봉구 도봉로 486 4 5층 (창동) ,의원
15152,광명보람치과의원,경기도,광명시,경기도 광명시 새터로 44-7 B103호 (광명동  광명아크포레자이위브) ,의원
15153,기운찬의원,전북특별자치도,익산시,전북특별자치도 익산시 함열읍 함열1길 29 ,의원
15154,수메디플러스의원,경기도,안양시 만안구,경기도 안양시 만안구 충훈로 14 206 207 208호 (박달동  한양수자인에듀파크) ,의원
15155,연세아이웰소아청소년과의원,서울특별시,강남구,서울특별시 강남구 선릉로 50 경빌딩 2층 (개포동) ,의원
15156,위례선가정의학과의원,서울특별시,송파구,서울특별시 송파구 위례광장로 199 성희프라자 4층 404-405호 (장지동) ,의원
15157,청학의원,경기도,남양주시,경기도 남양주시 별내면 청학로68번길 13 2층 (삼화빌딩) ,의원
15158,김유정내과의원,부산광역시,금정구,부산광역시 금정구 장전로 10 가온메디컬 5층 (장전동) ,의원
15159,강남엔도내과의원,서울특별시,강남구,서울특별시 강남구 역삼로 406 2층 201호 (대치동) ,의원
15160,서울아산바로외과의원,서울특별시,노원구,서울특별시 노원구 노해로 457 은성빌딩 3층 301호 (상계동) ,의원
15161,장성기독의원,전라남도,장성군,전라남도 장성군 장성읍 영천로 200-1 ,의원
15162,더현대의원,서울특별시,영등포구,서울특별시 영등포구 의사당대로 3 현대카드빌딩 1관 1층 (여의도동) ,의원
15163,세란내과의원,충청남도,아산시,충청남도 아산시 충무로 22 유엘시티 4 5층 406 502호 (온천동) ,의원
15164,당신한의원,서울특별시,용산구,서울특별시 용산구 청파로 251-1 3층 301호 (청파동3가) ,의원
15165,감계센텀내과의원,경상남도,창원시 의창구,경상남도 창원시 의창구 북면 감계로 312 5층 401호 ,의원
15166,송도스마트내과의원,인천광역시,연수구,인천광역시 연수구 첨단대로 40 에스파이브시티 3층 B303 B304호 (송도동) ,의원
15167,청라베스트365의원,인천광역시,서구,인천광역시 서구 중봉대로 594 청라비전프라자 301 302호 (청라동) ,의원
15168,화명맑은내과의원,부산광역시,북구,부산광역시 북구 금곡대로 312 한마음 메디컬센터 5층 (화명동) ,의원
15169,대전한국병원,대전광역시,동구,대전광역시 동구 동서대로 1672 (성남동) ,병원
15170,제일의원,서울특별시,동작구,서울특별시 동작구 양녕로 195 (상도동) ,의원
15171,미래365가정의학과의원,서울특별시,강서구,서울특별시 강서구 화곡로 398 홈플러스강서점앤본사사옥 4층 (등촌동) ,의원
15172,이편한치과의원,경상남도,거제시,경상남도 거제시 능포로 126 3층 (능포동) ,의원
15173,노원베스트내과의원,서울특별시,노원구,서울특별시 노원구 동일로 1413 남성빌딩 4층 (상계동) ,의원
15174,강남웰니스내과의원,서울특별시,강남구,서울특별시 강남구 언주로 563 지하1층 101-108 114-121 123-126호 (역삼동) ,의원
15175,아주속편한의원,경기도,화성시,경기도 화성시 병점노을4로 5 4층 406-409호 (병점동) ,의원
15176,예원내과의원,서울특별시,성동구,서울특별시 성동구 동호로 100 508  509호 (금호동3가  두산아파트상가) ,의원
15177,오케이연합의원,대전광역시,동구,대전광역시 동구 동부로 27 3층 (판암동) ,의원
15178,샘가정의학과의원,경기도,남양주시,경기도 남양주시 다산순환로 420 306호 (다산동) ,의원
15179,심편한내과의원,경기도,시흥시,경기도 시흥시 수풀안길 14-22 로얄팰리스 4차 301-308호 (조남동) ,의원
15180,윤선웅내과의원,서울특별시,송파구,서울특별시 송파구 삼학사로 100 그랜드 빌딩 6층 601호 (석촌동) ,의원
15181,스탠드 비뇨의학과의원,대구광역시,수성구,대구광역시 수성구 달구벌대로 2599 301동 1601호 (만촌동) ,의원
15182,선운탑내과의원,광주광역시,광산구,광주광역시 광산구 선운중앙로 56 303 304호 (선암동) ,의원
15183,서울대입구더원내과의원,서울특별시,관악구,서울특별시 관악구 남부순환로 1830 2층 (봉천동) ,의원
15184,속편한내과마취통증의학과의원,경기도,부천시 소사구,경기도 부천시 소사구 은성로98번길 64 2층 3층 (소사본동) ,의원
15185,수유다니엘 정신건강의학과의원,서울특별시,강북구,서울특별시 강북구 도봉로 247-1 4층 (미아동) ,의원
15186,엘지트윈부속의원,서울특별시,영등포구,서울특별시 영등포구 여의대로 128 엘지트윈타워 서관동 2층 (여의도동) ,의원
15187,삼성성모연합의원,경기도,평택시,경기도 평택시 비전4로 142 3층 301  302호 (비전동) ,의원
15188,서울윤내과의원,서울특별시,강남구,서울특별시 강남구 압구정로 113 2층 201호 204호 205호 (압구정동  미성아파트) ,의원
15189,수성속내과의원,대구광역시,수성구,대구광역시 수성구 달구벌대로 2480 4층 (범어동) ,의원
